Company Name,Google Maps URL,Description,Website,stripped_website,Column 1,Phone,Address,Rating,Reviews Count,found contact already [y/n],Company Name,Website,Website Status,Address,Country,Person Linkedin,Title,First Name,Last Name,Email,Company Generic Emails,Company Email Source,Email Source,Mailtester,Personal Phone Number,Company Phone Number,Phone Source,Remarks
Trader Vic's,https://www.google.com/maps/place/?q=place_id:ChIJ__IuDHcE9YgRQm0eTLPnXzo,"Pacific Rim fare in tiki-themed setting. Hilton Hotel staple serves Pacific Rim dishes in a lively space with kitschy, tropical-themed decor.",http://tradervicsatl.com/?SEO_id=GMB--R-ATLAHHH-2&y_source=1_MjY1ODkzMjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tradervicsatl.com,1,(404) 221-6339,"255 Courtland St NE, Atlanta, GA 30303",4.2,926,No,Trader Vic's,tradervicsatl.com,Web Working,"255 Courtland St NE, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 221 6339,,
Dolo’s Pizza Co.,https://www.google.com/maps/place/?q=place_id:ChIJb3kdlvSv9YgR1WEOhICp1x0,,http://dolospizza.co/,dolospizza.co,1,(404) 713-8323,"50 Lower Alabama Street, Atlanta, GA 30303",4.6,69,No,Dolo’s Pizza Co.,dolospizza.co,Web Working,"50 Lower Alabama Street, Atlanta, GA 30303, United States",United States,,,,,N/A,dolospizza@gmail.com,,,Valid Email,N/A,1 404 713 8323,,
Local Motives Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJ7-1LMKIF9YgR8FoE8amwPYU,,https://instagram.com/localmotivesatl?igshid=YmMyMTA2M2Y=,instagram.com,79,(404) 582-5757,"45 Ivan Allen Jr Blvd NW, Atlanta, GA 30308",3.8,55,No,Local Motives Restaurant,,Web Not Found,"45 Ivan Allen Jr Blvd NW, Atlanta, GA 30308, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 582 5757,,
Market Cafe,https://www.google.com/maps/place/?q=place_id:ChIJ71TxInkE9YgR6v_KT3QrK30,,http://www.aramarkcafe.com/layouts/canary_2010/locationhome.aspx?locationid=2600,aramarkcafe.com,1,(404) 220-2264,"250 Spring St NW, Atlanta, GA 30303",4.3,16,No,Market Cafe,aramarkcafe.com,Web Not Working,"250 Spring St NW, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 220 2264,,
Cafe Momo,https://www.google.com/maps/place/?q=place_id:ChIJUzEBW3gE9YgRzg_ZG-nzeAI,,,,,(404) 254-5885,"231 Peachtree St b71, Atlanta, GA 30303",3.8,115,No,Cafe Momo,,Web Not Found,"231 Peachtree St b71, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 254 5885,,
Johnny Rockets,https://www.google.com/maps/place/?q=place_id:ChIJqVxmJX4E9YgR5-aduYP_cpY,"Burger chain with a retro vibe. Burgers, shakes & fries arrive in a retro setting at this outpost of the international chain.",https://locations.johnnyrockets.com/ll/US/GA/Atlanta/280-Luckie-Street-NW,locations.johnnyrockets.com,2,(404) 688-4114,"280 Luckie St NW, Atlanta, GA 30313",4.1,1384,No,Johnny Rockets,johnnyrockets.com,Web Working,"280 Luckie St NW, Atlanta, GA 30313, United States",United States,https://www.linkedin.com/in/zawadi-holliday-123880b2,General Manager,Zawadi,Holliday,holliday_zawadi@yahoo.com,N/A,,Contact Out,Valid Email,1 404-396-4766,1 404-688-4114,RocketReach,
The Projects Restaurant and Lounge,https://www.google.com/maps/place/?q=place_id:ChIJDQ_wrk4D9YgRGbYQBu2hoC8,,,,,(404) 600-4013,"264 Peters St SW, Atlanta, GA 30313",3.9,100,No,The Projects Restaurant and Lounge,,Web Not Found,"264 Peters St SW, Atlanta, GA 30313, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 600 4013,,
Salata,https://www.google.com/maps/place/?q=place_id:ChIJq4WLppUF9YgRxjJHRzjGuNo,"Pit stop for create-your-own salads. Counter-serve chain offering made-to-order salads featuring signature dressings, plus wraps & soups.",https://www.salata.com/?y_source=1_MTI2NTA5OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,salata.com,3,(470) 233-7494,"231 Peachtree Rd NE Ste B14, Atlanta, GA 30303",4.5,105,No,Salata,salata.com,Duplicate Company,"231 Peachtree Rd NE Ste B14, Atlanta, GA 30303, United States",United States,,,,,,,,,Duplicate Company,,1 470-233-7494,,
Saigon Bites,https://www.google.com/maps/place/?q=place_id:ChIJw-6NrrsF9YgRskUq1LqQx64,,https://www.saigonbitesatlanta.com/,saigonbitesatlanta.com,1,(404) 343-6879,"231 Peachtree Rd NE Ste FC-04, Atlanta, GA 30303",4.1,34,No,Saigon Bites,saigonbitesatlanta.com,Web Working,"231 Peachtree Rd NE Ste FC-04, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 343 6879,,
Prep Plus Meals,https://www.google.com/maps/place/?q=place_id:ChIJZd4Q6S8D9YgRr6pU7a4C5ZY,,,,,(678) 224-1067,"79 Marietta St NW, Atlanta, GA 30303",,,No,Prep Plus Meals,,Web Not Found,"79 Marietta St NW, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678 224 1067,,
JJ BBQ kitchen,https://www.google.com/maps/place/?q=place_id:ChIJURLUo-wD9YgRlmxGOYXsBjE,,,,,(904) 944-0793,"509 Rhodes St NW, Atlanta, GA 30314",,,No,JJ BBQ kitchen,,Web Not Found,"509 Rhodes St NW, Atlanta, GA 30314, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 904 944 0793,,
Boogalou Restaurant & Lounge,https://www.google.com/maps/place/?q=place_id:ChIJq6qqA3cE9YgRXK1BHGi6-U8,"Bar swings, drinks & creative eats. Modern comfort food & cocktails offered in a glossy space with bar swings, banquettes & weekend DJs.",http://www.boogalouatl.com/,boogalouatl.com,1,+1 404-464-7705,"239 Ponce De Leon Ave NE, Atlanta, GA 30308, United States",3.7,2580,No,Boogalou Restaurant & Lounge,boogalouatl.com,Web Working,"239 Ponce De Leon Ave NE, Atlanta, GA 30308, United States",United States,,Owner,Kasey,Mozee,N/A,boogalouatl@gmail.com,https://www.boogalouatl.com/contact,,Valid Email,N/A,1 404 464 7705,,
554 ATL Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJO7hUkXEF9YgR0NXLDYc4NlA,,,,,,"554 Piedmont Ave NE, Atlanta, GA 30308, United States",5,1,No,554 ATL Restaurant,,Web Not Found,"554 Piedmont Ave NE, Atlanta, GA 30308, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Southern National,https://www.google.com/maps/place/?q=place_id:ChIJxVJCSsAD9YgRBiLZyQDNWhM,,https://www.southernational.com/,southernational.com,1,(404) 907-4245,"72 Georgia Ave SE Suite 100, Atlanta, GA 30312",4.7,197,No,Southern National,southernational.com,Web Working,"72 Georgia Ave SE Suite 100, Atlanta, GA 30312, United States",United States,,Owner/Chef,Duane,Nutter,N/A,info@southernational.com,https://www.facebook.com/southernnationalatl,,Valid Email,N/A,1 404 907 4245,,
CAVA,https://www.google.com/maps/place/?q=place_id:ChIJw7kfHFsD9YgRkU4v-2HwWzU,"Informal eatery for Mediterranean meals. Mediterranean restaurant for thoughtful food with customizable greens & grains bowls, pitas & salad.",http://cava.com/,cava.com,9,(470) 673-5456,"572 Hank Aaron Dr SE, Atlanta, GA 30315",4.5,1574,No,CAVA,cava.com,Duplicate Company,"572 Hank Aaron Dr SE, Atlanta, GA 30315, United States",United States,,,,,,,,,Duplicate Company,,1 470-673-5456,,
Saladworks,https://www.google.com/maps/place/?q=place_id:ChIJaxXZC1gD9YgRGPQC0V3q2nQ,,https://saladworks.com/,saladworks.com,1,,"Atlanta, GA 30334",5,1,No,Saladworks,saladworks.com,Web Working,"Atlanta, GA 30334, United States",United States,https://www.linkedin.com/in/kelly-roddy-cfe-7779141/,Chief Executive Officer,Kelly,Roddy,kroddy@saladworks.com,rewards@saladworks.com,https://saladworks.com/privacy-policy/,,Valid Email,1 512-635-1616,N/A,Contect Out,
Halfway Crooks Beer,https://www.google.com/maps/place/?q=place_id:ChIJbeMcmYcD9YgRHAO-dt_Oezk,,https://www.halfwaycrooks.beer/,halfwaycrooks.beer,2,(678) 705-5530,"60 Georgia Ave SE, Atlanta, GA 30312",4.6,386,Yes,,,Skip,,,,,,,,,,,Skip,,,,
How Crispy Express,https://www.google.com/maps/place/?q=place_id:ChIJCS17pzkD9YgROySODvlBlec,,https://www.howcrispy.com/,howcrispy.com,1,(678) 705-3531,"71 Georgia Ave SE Unit B, Atlanta, GA 30312",4.5,246,No,How Crispy Express,howcrispy.com,Web Working,"71 Georgia Ave SE Unit B, Atlanta, GA 30312, United States",United States,,Chef / Owner,Will,Silbernagel,will@howcrispy.com,howcrispy@gmail.com,https://www.howcrispy.com/hiring,,Valid Email,N/A,1 678 705 3531,,
Psito,https://www.google.com/maps/place/?q=place_id:ChIJ2_FrbwAD9YgRz8dgo9VDmRI,,http://eatpsito.com/,eatpsito.com,1,,"25 Georgia Ave SE, Atlanta, GA 30312",4.4,53,No,Psito,eatpsito.com,Web Working,"25 Georgia Ave SE, Atlanta, GA 30312, United States",United States,,,,,N/A,info@eatpsito.com,https://eatpsito.com/,,Valid Email,N/A,1 470-552-4167,,
Wood’s Chapel BBQ,https://www.google.com/maps/place/?q=place_id:ChIJP6F3CTgD9YgRgfWTgBOvuHQ,"Cool barbecue joint with a patio. Barbecue plates with classic sides doled out in a hip, industrial space with outdoor picnic tables.",http://woodschapelbbq.com/,woodschapelbbq.com,1,(404) 522-3000,"85 Georgia Ave SE, Atlanta, GA 30312",4.2,967,No,Wood’s Chapel BBQ,woodschapelbbq.com,Web Working,"85 Georgia Ave SE, Atlanta, GA 30312, United States",United States,https://www.linkedin.com/in/brandy-giraldo-10250677//,Chief Operating Officer,Brandy,Giraldo,brandy@ryerestaurants.com,N/A,,https://www.facebook.com/woodschapelbbq,Valid Email,1 404-219-8489,1 404 522 3000,RocketReach,
Maepole,https://www.google.com/maps/place/?q=place_id:ChIJI-wKmlQD9YgRADbSkwnIJUw,,http://www.maepole.com/,maepole.com,1,(404) 907-4355,"72 Georgia Ave SE Unit 500, Atlanta, GA 30312",4.4,290,No,Maepole,maepole.com,Web Working,"72 Georgia Ave SE Unit 500, Atlanta, GA 30312, United States",United States,,Owner/Chef,Peter,Dale,peter@maepole.com,info@maepole.com,https://www.facebook.com/maepoleathens,,Valid Email,N/A,1 404 907 4355,,
| The Rum Punch Brunch,https://www.google.com/maps/place/?q=place_id:ChIJLbT6gp8D9YgR5nu5LBxZURY,,https://www.rumpunchbrunch.com/,rumpunchbrunch.com,1,(404) 500-7026,"181 Ralph David Abernathy Blvd SW, Atlanta, GA 30312",4.1,125,No,The Rum Punch Brunch,rumpunchbrunch.com,Web Working,"181 Ralph David Abernathy Blvd SW, Atlanta, GA 30312, United States",United States,,Founder,Allan,Williams,allan@rockersunltd.com,info@rockersunltd.com,https://www.rumpunchbrunch.com/,,Valid Email,N/A,1 404 500 7026,,
Hungry AF Downtown,https://www.google.com/maps/place/?q=place_id:ChIJ0eQfrtYD9YgRBf_21hqdv9M,,https://thehungryaf.com/,thehungryaf.com,4,(404) 748-1912,"27 Piedmont Ave NE d1, Atlanta, GA 30303",4.7,2431,No,Hungry AF Downtown,thehungryaf.com,Web Working,"27 Piedmont Ave NE d1, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 748 1912,,
Grits and Eggs Breakfast Kitchen,https://www.google.com/maps/place/?q=place_id:ChIJjYE3Y50D9YgRMrqr0c7j6nY,,https://www.gritsandeggsbreakfastkitchen.com/,gritsandeggsbreakfastkitchen.com,2,(470) 802-8134,"565 Hank Aaron Dr SW, Atlanta, GA 30312",3.5,65,No,Grits and Eggs Breakfast Kitchen,gritsandeggsbreakfastkitchen.com,Duplicate Company,"565 Hank Aaron Dr SW, Atlanta, GA 30312, United States",United States,,,,,,,,,Duplicate Company,,1 470-802-8134,,
Rodney Scott's BBQ,https://www.google.com/maps/place/?q=place_id:ChIJU1ubVnUD9YgRJZGWnxV1zeo,,http://rodneyscottsbbq.com/,rodneyscottsbbq.com,1,(678) 855-7377,"668 Metropolitan Pkwy SW, Atlanta, GA 30310",4.1,1359,No,Rodney Scott's BBQ,rodneyscottsbbq.comm,Web Working,"668 Metropolitan Pkwy SW, Atlanta, GA 30310, United States",United States,,Owner,James,Beard,N/A,retail@pihakis.com,https://rodneyscottsbbq.com/,,Valid Email,N/A,1 678 855 7377,,
HERO,https://www.google.com/maps/place/?q=place_id:ChIJic6NcCwD9YgRMhOZN3LTMEU,,https://www.herodoughnutsandbuns.com/,herodoughnutsandbuns.com,1,(470) 369-6800,"33 Georgia Ave SE, Atlanta, GA 30312",4.4,570,No,HERO,herodoughnutsandbuns.com,Web Working,"33 Georgia Ave SE, Atlanta, GA 30312, United States",United States,,Founder,Wil,Drake,wil@herodoughnuts.com,guestfeedback@herodoughnuts.com,https://eatathero.com/,,Valid Email,N/A,1 470 369 6800,,
The pig and the pearl,https://www.google.com/maps/place/?q=place_id:ChIJV8MuZQAD9YgRzUOTPntWAa0,,,,,,"Atlanta, GA 30334",2,1,No,The pig and the pearl,,Web Not Found,"Atlanta, GA 30334, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
HC Biergarten,https://www.google.com/maps/place/?q=place_id:ChIJEcRa_a0D9YgRYOvOMFMDJ0c,,https://halfwaycrooks.beer/,halfwaycrooks.beer,2,(678) 705-5530,"640 Reed St SE, Atlanta, GA 30312",4.8,27,Yes,,,Skip,,,,,,,,,,,Skip,,,,
656 Sports Bar & Grille,https://www.google.com/maps/place/?q=place_id:ChIJ_9INj58D9YgRMzMYlQhTa1Y,"Contemporary spot for pub grub & sports. Contemporary sports bar & grill offering a menu of pub grub & seafood baskets, plus multiple TVs.",http://www.656sports.com/,656sports.com,1,(678) 732-3659,"656 Pryor St SW, Atlanta, GA 30312",3.8,2545,No,656 Sports Bar & Grille,656sports.com,Web Working,"656 Pryor St SW, Atlanta, GA 30312, United States",United States,,,,,N/A,656@656sports.com,https://www.656sports.com/,,Valid Email,N/A,1 678 732 3659,,
Wings R Us,https://www.google.com/maps/place/?q=place_id:ChIJ57kNbnED9YgRf7ybiVavaeU,"Pit stop for spicy bites & subs. Basic operation turning out spicy wings, subs & Chinese eats in a laid-back atmosphere.",https://www.wingsrusatlanta.com/,wingsrusatlanta.com,1,(404) 221-0509,"490 Whitehall St SW A, Atlanta, GA 30303",4.2,574,No,Wings R Us,wingsrusatlanta.com,Web Working,"490 Whitehall St SW A, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 221 0509,,
Bamboo atlanta,https://www.google.com/maps/place/?q=place_id:ChIJ3Y4PjVsD9YgRdOE-xH29PqE,,,,,(678) 697-4913,"183 Forsyth St SW, Atlanta, GA 30303",3.4,25,No,Bamboo atlanta,,Web Not Found,"183 Forsyth St SW, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 874 4460,,
Metro Diner and Bar,https://www.google.com/maps/place/?q=place_id:ChIJV7hUt4ID9YgRhORWl7BL9jQ,"Bustling spot for burgers & cocktails. Lively eatery with a classic diner menu featuring burgers, wraps & breakfast, plus a full bar.",http://www.metrodineratl.com/,metrodineratl.com,1,(404) 577-1420,"229 Peachtree St NW B17, Atlanta, GA 30303",4,5790,No,Metro Diner and Bar,metrodineratl.com,Web Working,"229 Peachtree St NW B17, Atlanta, GA 30303, United States",United States,,Owner,Mark,Davoli,N/A,metrodineratl@gmail.com,https://metrodineratl.com/,,Valid Email,N/A,1 404 577 1420,,
Kiss Ultra Lounge,https://www.google.com/maps/place/?q=place_id:ChIJDfx4zJ8D9YgRCg3xRlmXeaA,,,,,(404) 254-3017,"495 Whitehall St SW, Atlanta, GA 30303",4.1,155,No,Kiss Ultra Lounge,kissultralounge.com,Web Not Working,"495 Whitehall St SW, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 254 3017,,
"Esco Franchising, LLC",https://www.google.com/maps/place/?q=place_id:ChIJ5-eVrfoD9YgRDM3YqjiNXgU,,https://escorestaurantfranchise.com/,escorestaurantfranchise.com,1,,"327 Peters St SW, Atlanta, GA 30313",4.2,5,No,"Esco Franchising, LLC",escorestaurantfranchise.com,Web Working,"327 Peters St SW, Atlanta, GA 30313, United States",United States,,,,,N/A,legal@escorestaurant.com,https://escorestaurantfranchise.com/,,Valid Email,N/A,N/A,,
Slim & Husky's Pizza Beeria (Adair Park),https://www.google.com/maps/place/?q=place_id:ChIJJ2f61ogD9YgRvI0y1u-Qw5Q,,http://slimandhuskys.com/,slimandhuskys.com,1,(470) 355-5779,"581 Metropolitan Pkwy SW, Atlanta, GA 30310",4.4,1562,Yes,,,Skip,,,,,,,,,,,Skip,,,,
Southern Seafood & BBQ,https://www.google.com/maps/place/?q=place_id:ChIJx_gb4W0D9YgRGywlgmky3mQ,,,,,(404) 806-5311,"609 Whitehall St SW, Atlanta, GA 30303",3.5,18,No,Southern Seafood & BBQ,,Web Not Found,"609 Whitehall St SW, Atlanta, GA 30303, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 806 5311,,
Abdullahii tofiq,https://www.google.com/maps/place/?q=place_id:ChIJyxPTk5YD9YgRbIU-Fx0T3HE,,,,,,"Atlanta, GA 30334",,,No,Abdullahii tofiq,,Web Not Found,"Atlanta, GA 30334, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Suite Food Lounge,https://www.google.com/maps/place/?q=place_id:ChIJ3-dd-n0E9YgR2OgIy-iwn10,"Swanky venue for food, drinks & dancing. This modern multi-floored club offers a dining area, 2 bars, a dance floor & private rooftop area.",http://suiteatl.com/,suiteatl.com,1,(404) 577-2500,"375 Luckie St NW, Atlanta, GA 30313",4.1,5390,Yes,,,Skip,,,,,,,,,,,Skip,,,,
SouthWest Munchies,https://www.google.com/maps/place/?q=place_id:ChIJPcO7XNYD9YgR8Zbh6kStwo0,,,,,,"777 Oak St SW, Atlanta, GA 30310",4.2,41,No,SouthWest Munchies,,Web Not Found,"777 Oak St SW, Atlanta, GA 30310, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 470-455-5449,,
Wing Uh Ma Jiggies,https://www.google.com/maps/place/?q=place_id:ChIJr3j0qIYD9YgRGvDsy9ry_GI,,http://winguhmajiggies.com/,winguhmajiggies.com,1,(404) 323-2190,"669 Pryor St SW, Atlanta, GA 30315",,,No,Wing Uh Ma Jiggies,winguhmajiggies.com,Web Working,"669 Pryor St SW, Atlanta, GA 30315, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 323 2190,,
Kale Me Crazy | Health food restaurant Grant Park Atlanta,https://www.google.com/maps/place/?q=place_id:ChIJ1e-WPOAD9YgRBCefHvOX6MQ,,https://kalemecrazy.net/grantpark/,kalemecrazy.net,3,(404) 343-2547,"519 Memorial Dr SE Suite B04, Atlanta, GA 30312",3.9,195,No,Kale Me Crazy | Health food restaurant Grant Park Atlanta,kalemecrazy.net,Web Working,"519 Memorial Dr SE Suite B04, Atlanta, GA 30312, United States",United States,,Owner,Roi,Shlomo,N/A,grantpark@kalemecrazy.net,https://kalemecrazy.net/grantpark/contact/,,Valid Email,N/A,1 404 343 2547,,
Jersey Mike's Subs,https://www.google.com/maps/place/?q=place_id:ChIJ7by-hTQD9YgR849FPknndl8,"Casual, counter-serve sandwich chain. New Jersey–based counter-serve sandwich chain serving jumbo subs filled with cold cuts & toppings.",https://www.jerseymikes.com/5142/atlanta-ga,jerseymikes.com,7,(404) 446-1409,"572 Hank Aaron Dr SE Suite 1140, Atlanta, GA 30312",2.9,65,No,Jersey Mike's Subs,jerseymikes.com,Duplicate Company,"572 Hank Aaron Dr SE Suite 1140, Atlanta, GA 30312, United States",United States,,,,,,,,,Duplicate Company,,1 404-446-1409,,
Tropical Smoothie Cafe,https://www.google.com/maps/place/?q=place_id:ChIJ_dSIqiQD9YgRSDcqLzapV0Y,"Chain for smoothies, sandwiches & wraps. Health-conscious cafe chain featuring a menu of custom smoothies, sandwiches & wraps.",https://locations.tropicalsmoothiecafe.com/ga/atlanta/572-hank-aaron-drive-se?y_source=1_MTA0NTc2Nzk3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,locations.tropicalsmoothiecafe.com,8,(404) 941-9010,"572 Hank Aaron Dr SE, Atlanta, GA 30312",2.7,44,No,Tropical Smoothie Cafe,tropicalsmoothiecafe.com,Duplicate Company,"572 Hank Aaron Dr SE, Atlanta, GA 30312, United States",United States,,,,,,,,,Duplicate Company,,1 404-941-9010,,
Amaze ballz vegan,https://www.google.com/maps/place/?q=place_id:ChIJK1TvHMAD9YgRmqgkQKjt7uI,,https://www.facebook.com/p/Amaze-ballz-vegan-100070728986687/,facebook.com,108,(404) 963-7960,"556 Northside Dr SW Suite A, Atlanta, GA 30310",4.9,62,No,Amaze ballz vegan,,Web Not Found,"556 Northside Dr SW Suite A, Atlanta, GA 30310, United States",United States,,,,,N/A,amazeballzvegan@gmail.com,https://www.facebook.com/p/Amaze-ballz-vegan-100070728986687/,,Valid Email,N/A,1 404 963 7960,,
Hot Dog Pete's,https://www.google.com/maps/place/?q=place_id:ChIJr5YzhO8D9YgRM1xZqyXd5xo,,,,,,"25 Georgia Ave SE, Atlanta, GA 30312",4.3,384,No,Hot Dog Pete's,,Web Not Found,"25 Georgia Ave SE, Atlanta, GA 30312, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 470-369-6777,,
Cutting Edge Pizza and Wings,https://www.google.com/maps/place/?q=place_id:ChIJ6Qp2ygwD9YgReK9llrxpHoo,,https://www.cuttingedgepizzawingsmenu.com/?utm_source=gbp,cuttingedgepizzawingsmenu.com,1,(404) 730-8170,"556 Northside Dr SW, Atlanta, GA 30310",4.5,377,No,Cutting Edge Pizza and Wings,cuttingedgepizzawingsmenu.com,Web Working,"556 Northside Dr SW, Atlanta, GA 30310, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404 730 8170,,
KTC BBQ,https://www.google.com/maps/place/?q=place_id:ChIJ1RXrPvsD9YgRNWrL0f4hQwY,,,,,,"787 Windsor St SW, Atlanta, GA 30315",3,2,No,KTC BBQ,,Web Not Found,"787 Windsor St SW, Atlanta, GA 30315, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
SoulFull Bowls,https://www.google.com/maps/place/?q=place_id:ChIJpxkWoXwD9YgRtK5QghmO1mE,,http://www.soulfullbowls.com/,soulfullbowls.com,1,(404) 917-3718,"787 Windsor St SW, Atlanta, GA 30315",,,No,SoulFull Bowls,soulfullbowls.com,Web Working,"787 Windsor St SW, Atlanta, GA 30315, United States",United States,,Founder,Paige,Shari,paige@soulfullbowls.com,info@soulfullbowls.com,https://soulfullbowls.com/pages/faq,,Valid Email,N/A,1 404 917 3718,,
Hot Dog Pete's,https://www.google.com/maps/place/?q=place_id:ChIJMTwuDZgD9YgRW9r56i0b9wI,,http://hotdogpetes.com/,hotdogpetes.com,1,(470) 369-6777,"25 Georgia Ave SE, Atlanta, GA 30312",,,No,Hot Dog Pete's,,Duplicate Company,"25 Georgia Ave SE, Atlanta, GA 30312, United States",United States,,,,,,,,,Duplicate Company,,1 470-369-6777,,
